Gene_ID	ExprLevel	LogFC	Size..aa.	Final.Description	X.1st.BLASTp.hit...if.blank..see.next.column.	X.1st.BLASTp.hit...blank.are.real.orphans..	KO.	Name.KEGG	Annotation	X.GO.Terms	GO.Terms	Enzyme.Code	SignalP	D_T1_Rep1	D_T1_Rep2	D_T1_Rep3	D_T1_Rep4	D_T2_Rep1	D_T2_Rep2	D_T2_Rep3	D_T2_Rep4
gene_1081	25.2222142497946	1.71746371494093	245	Microtubule integrity protein mal3	Togninia minima	Ophiostoma piceae	K10436	MAPRE; microtubule-associated protein, RP/EB family	microtubule associated protein	1	F:microtubule binding	-	N	77	96	44	159	49	20	0	0
gene_1082	9.69324228872823	0.0327143425006226	410	Vacuolar morphogenesis protein 7 homolog	Togninia minima	Ophiostoma piceae			snare complex subunit	2	F:phosphatidylinositol binding; P:cell communication		N	16	38	12	23	53	8	0	1
gene_1083	34.7570276527251	0.819485750363292	920	Reticulocyte-binding protein 2 homolog A	Gaeumannomyces graminis	Ophiostoma piceae			trans-sialidase-like protein	0	-		N	94	158	58	85	80	20	4	2
gene_1084	8.75906146577451	2.78182527520094	853	ATP-dependent RNA helicase DRS1	Grosmannia clavigera	Ophiostoma piceae	K13181	DDX27, DRS1; ATP-dependent RNA helicase DDX27 [EC:3.6.4.13]	atp-dependent rna helicase	3	F:helicase activity; F:nucleic acid binding; F:nucleotide binding	-	N	16	2	22	133	8	2	0	0
gene_1085	12.1745158208178	1.09163974533987	1 064	Actin patch protein 1	Grosmannia clavigera	Ophiostoma piceae			atp-dependent rna helicase	9	F:helicase activity; F:nucleic acid binding; F:ATP binding; F:hydrolase activity; F:nucleotide binding; F:ATP-dependent helicase activity; F:molecular_function; P:biological_process; C:cellular_component		N	27	26	30	76	33	4	0	2
gene_1086	1.56401032412007	1.33187360200705	131	Putative uncharacterized protein	Colletotrichum gloeosporioides	Sporothrix schenckii			6-phosphogluconate dehydrogenase	5	P:oxidation-reduction process; F:oxidoreductase activity; F:nucleotide binding; F:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor; F:coenzyme binding		N	0	0	14	4	4	0	0	0
gene_1087	15.93020443295	1.21823237178071	652	Cyclic-AMP phosphodiesterase	Grosmannia clavigera	Ophiostoma piceae	K01120	PDE; 3',5'-cyclic-nucleotide phosphodiesterase [EC:3.1.4.17]	cyclic-amp phosphodiesterase	3	P:cAMP catabolic process; F:3',5'-cyclic-AMP phosphodiesterase activity; C:cellular_component		N	36	21	25	155	36	18	0	0
gene_1088	0	0	99	Putative uncharacterized protein	Togninia minima	Togninia minima			alternative sulfate transporter	2	C:integral to membrane; P:transmembrane transport		N	0	0	0	0	0	0	0	0
gene_1089	1.85416430151693	1.12925009100168	778	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7173	0	-		N	0	2	16	0	2	2	0	0
gene_109	3.13238418308762	1.12976029798534	314	Exosome complex component rrp45 (Ribosomal RNA-processing protein 45)	Grosmannia clavigera	Ophiostoma piceae	K03678	RRP45, EXOSC9; exosome complex component RRP45	exosome complex exonuclease rrp45	1	F:exonuclease activity	-	N	18	4	6	14	9	2	0	0
gene_1090	23.8246185811414	1.10147458931214	1 952	AMP-binding domain protein	Grosmannia clavigera	Ophiostoma piceae			acyl- ligase	4	P:metabolic process; F:transcription factor binding; C:nucleus; F:ligase activity	-	N	68	94	64	49	63	18	0	2
gene_1091	6.42279824398943	-0.0236375997518653	505	Bzip transcription factor	Grosmannia clavigera	Ophiostoma piceae			bzip transcription factor	4	F:sequence-specific DNA binding transcription factor activity; F:sequence-specific DNA binding; F:protein dimerization activity; P:regulation of transcription, DNA-dependent	-	N	2	4	11	50	37	8	0	0
gene_1092	4.65285631726996	2.20078890884886	846	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7456	3	F:molecular_function; P:biological_process; C:cellular_component		N	19	16	24	3	4	2	0	0
gene_1093	58.759151399801	0.113605766019047	326	Telomere and ribosome associated protein	Scedosporium apiospermum	Ophiostoma piceae			elicitor protein	0	-		N	109	98	68	339	95	59	6	14
gene_1094	20.0146111446459	-0.366353640750569	718	Major facilitator superfamily transporter	Grosmannia clavigera	Ophiostoma piceae			major facilitator superfamily transporter	2	C:integral to membrane; P:transmembrane transport		N	42	24	20	83	38	16	0	11
gene_1095	11.2223422166595	1.48241795329371	331	Mitochondrial cation transporter fsf1 (Fungal sideroflexin-1)	Grosmannia clavigera	Ophiostoma piceae			tricarboxylate carrier	5	C:membrane; C:mitochondrion; F:cation transmembrane transporter activity; P:cation transport; P:transmembrane transport	-	N	47	34	22	52	23	10	0	0
gene_1096	27.9669546027849	0.841350148480237	880	Dual specificity protein kinase lkh1	Grosmannia clavigera	Ophiostoma piceae	K08287	E2.7.12.1; dual-specificity kinase [EC:2.7.12.1]	cmgc clk protein kinase	3	P:protein phosphorylation; F:ATP binding; F:protein serine/threonine kinase activity	EC:2.7.11.0	N	70	90	53	119	71	10	2	4
gene_1097	4.15091397866522	1.17326763732545	1 195	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7046	0	-		N	2	27	14	8	14	2	0	0
gene_1098	6.74362173552264	0.0852825905958436	1 050	tRNA processing endoribonuclease	Grosmannia clavigera	Ophiostoma piceae	K00784	rnz; ribonuclease Z [EC:3.1.26.11]	trna processing endoribonuclease	1	F:hydrolase activity		N	8	6	0	70	13	0	0	4
gene_1099	14.7643435716204	1.57306512990353	962	U3 small nucleolar RNA-associated protein 4 (U3 snoRNA-associated protein 4)	Grosmannia clavigera	Ophiostoma piceae	K14548	UTP4, CIRH1A; U3 small nucleolar RNA-associated protein 4	small nucleolar ribonucleoprotein complex	2	F:nucleic acid binding; C:ribonucleoprotein complex		N	18	22	18	196	36	10	0	0
gene_11	0.382290704430502	-0.15807840280343	505	Hexose transporter	Colletotrichum orbiculare	Colletotrichum orbiculare			hexose transporter	3	C:membrane; P:transport; F:transmembrane transporter activity	-	N	0	0	0	4	4	0	0	0
gene_110	5.39466496667394	0.185211819601262	247	ADP-ribosylation factor-like protein 3 (Arf-like GTPase 3)	Grosmannia clavigera	Ophiostoma piceae	K07952	ARFRP1; ADP-ribosylation factor related protein 1	adp-ribosylation factor family protein	5	P:small GTPase mediated signal transduction; C:intracellular; P:intracellular protein transport; F:hydrolase activity; F:GTP binding	-	N	6	11	14	20	19	10	0	0
gene_1100	22.7844479417297	1.65067311950972	488	Peptidase	Grosmannia clavigera	Ophiostoma piceae	K01456	E3.5.1.52, NGLY1, PNG1; peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase [EC:3.5.1.52]	peptide-n4-(n-acetyl-beta-glucosaminyl)asparagine amidase	3	F:damaged DNA binding; P:nucleotide-excision repair; C:nucleus	-	N	102	63	37	128	72	8	0	0
gene_1101	21.0009618052648	1.07090496189811	503	Putative uncharacterized protein	Colletotrichum gloeosporioides	Ophiostoma piceae			duf1713 domain protein	0	-		N	50	86	12	150	54	16	0	2
gene_1102	27.303979940192	0.283969571785087	1 162	Nucleolar ATPase	Grosmannia clavigera	Ophiostoma piceae	K14521	NAT10, KRE33; N-acetyltransferase 10 [EC:2.3.1.-]	nucleolar atpase	1	C:intracellular part	-	N	24	9	16	307	21	16	4	8
gene_1103	11.2602136723814	1.55556812494146	420	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_2040	0	-		Y	14	25	42	76	26	8	0	0
gene_1104	168.80819751565	2.30685847892302	1 041	Glycosyl hydrolase family 31	Colletotrichum fioriniae	Ophiostoma piceae			glycoside hydrolase family 31 protein	1	F:hydrolase activity	-	Y	743	1584	100	57	452	2	2	0
gene_1105	24.5790501887793	0.729851619144113	656	Glucose transporter rco-3	Myceliophthora thermophila	Ophiostoma piceae			glucose transporter rco-3	4	F:substrate-specific transmembrane transporter activity; C:integral to membrane; P:transmembrane transport; P:carbohydrate transport	-	N	36	101	67	57	98	25	0	0
gene_1106	137.808915152421	0.420542676582177	633	Fumarate reductase	Grosmannia clavigera	Ophiostoma piceae			fumarate reductase	3	F:heme binding; F:succinate dehydrogenase activity; P:oxidation-reduction process	EC:1.3.99.1	N	264	607	297	137	305	156	2	28
gene_1107	13.7392960833404	0.536175596164208	224	FAS1 domain-containing protein	Grosmannia clavigera	Ophiostoma piceae			fas1 domain containing protein	1	C:vacuole		Y	39	39	18	59	62	14	0	0
gene_1108	8.52870205289789	1.33405996264419	1 624	Transcriptional regulatory protein SIN3	Grosmannia clavigera	Ophiostoma piceae	K11644	SIN3A; paired amphipathic helix protein Sin3a	sin3-like protein	2	P:regulation of transcription, DNA-dependent; C:nucleus		N	21	31	12	62	14	10	0	0
gene_1109	31.7244728987576	0.964779945915661	398	Acetyl-CoA acetyltransferase	Podospora anserina	Ophiostoma piceae	K00626	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	acetyl- acetyltransferase	2	F:acetyl-CoA C-acetyltransferase activity; P:ergosterol biosynthetic process	EC:2.3.1.9	N	128	88	52	113	70	20	0	6
gene_111	8.88287620861565	0.647527371047448	138	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	16	10	21	59	15	11	1	0
gene_1110	8.99677686793826	0.668270681397558	373	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			clavaminate synthase-like protein	0	-		N	46	19	12	22	6	8	2	0
gene_1111	3.54881919719482	1.5107273358677	273	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7799	1	F:nucleic acid binding		N	4	13	6	37	7	2	0	0
gene_1112	7.83909530667026	0.135069313693135	319	tRNA-His guanylyltransferase	Myceliophthora thermophila	Ophiostoma piceae	K10761	THG1; tRNA(His) guanylyltransferase [EC:2.7.7.79]	trna guanylyltransferase	1	F:nucleotidyltransferase activity	EC:2.7.7.0	N	16	21	20	9	38	2	0	2
gene_1113	2.94748256707113	0.399637366335926	492	Set1 complex component swd1	Grosmannia clavigera	Ophiostoma piceae	K14961	RBBP5, SWD1, CPS50; COMPASS component SWD1	swd1-like protein	1	C:cellular_component		N	10	11	2	10	21	0	0	0
gene_1114	91.2138398584821	0.168775596436165	1 757	DNA-directed RNA polymerase II subunit rpb1	Grosmannia clavigera	Ophiostoma piceae	K03006	RPB1, POLR2A; DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]	dna-directed rna polymerase ii largest subunit	4	F:DNA-directed RNA polymerase activity; C:DNA-directed RNA polymerase II, core complex; F:DNA binding; P:transcription from RNA polymerase II promoter	EC:2.7.7.6	N	143	200	137	453	172	74	12	18
gene_1115	101.460488486348	0.407743654230889	113	Putative uncharacterized protein	Podospora anserina	Ophiostoma piceae			hypothetical protein	0	-		N	133	104	93	952	213	102	12	9
gene_1116	4.24088722813969	1.20919099354975	734	Putative uncharacterized protein	Fusarium oxysporum	Ophiostoma piceae			major facilitator superfamily transporter	0	-		N	18	26	8	0	14	2	0	0
gene_1117	3.01474548345099	1.91067902064777	216	Putative uncharacterized protein	Trichoderma reesei	Ophiostoma piceae			hypothetical protein GGTG_01793	3	F:electron carrier activity; C:membrane; F:NADH dehydrogenase (ubiquinone) activity		N	10	6	8	28	6	0	0	0
gene_1118	0.925963214835424	1.09373989498691	154	Putative uncharacterized protein	 				---NA---	0	-		N	2	4	2	8	2	0	0	0
gene_1119	13.0692360699991	0.837672434259338	824	Transgelin (Calponin homolog 1)	Magnaporthe oryzae	Ophiostoma piceae			calponin-like protein	0	-		N	45	36	36	22	50	12	0	0
gene_112	2.32061876540848	1.82993261122663	111	Cell wall biogenesis protein	Grosmannia clavigera	Ophiostoma piceae			cell wall biogenesis protein	1	P:fungal-type cell wall organization	-	N	22	3	0	16	4	0	0	0
gene_1120	27.4839128811415	0.093451498922143	1 371	UDP-transferase	Grosmannia clavigera	Ophiostoma piceae	K05841	E2.4.1.173; sterol 3beta-glucosyltransferase [EC:2.4.1.173]	glycosyltransferase family 28 domain-containing protein	2	P:carbohydrate metabolic process; F:transferase activity, transferring glycosyl groups	-	N	51	43	31	162	58	35	4	2
gene_1121	6.12217620602375	1.13083797966831	328	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			essential protein yae1	7	C:cytoplasm; C:nucleus; P:regulation of transcription, DNA-dependent; P:transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter		N	16	11	10	52	18	5	0	0
gene_1122	36.1761493646541	-1.52537363398384	474	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7865	0	-		N	33	58	28	42	58	30	18	4
gene_1123	25.8678473114857	0.218021990375632	496	Putative uncharacterized protein	Thielavia terrestris	Ophiostoma piceae			rna recognition motif-containing protein	0	-		N	96	66	44	24	53	14	2	8
gene_1124	26.3298329473019	-1.8496215293518	362	Cytochrome c peroxidase, mitochondrial (CCP) 	Chaetomium thermophilum	Ophiostoma piceae	K00428	E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]	cytochrome c mitochondrial precursor	7	C:mitochondrial intermembrane space; F:metal ion binding; F:cytochrome-c peroxidase activity; P:cellular response to oxidative stress; C:mitochondrial matrix; F:heme binding; P:oxidation-reduction process	EC:1.11.1.5	N	51	20	0	34	34	23	2	22
gene_1125	27.3284641273697	0.87491068771742	591	Pre-mRNA-processing factor 39	Grosmannia clavigera	Ophiostoma piceae	K13217	PRPF39, PRP39; pre-mRNA-processing factor 39	pre-mrna-processing factor 39	2	C:intracellular; P:RNA processing	-	N	61	38	91	116	76	12	1	4
gene_1126	27.6071884450444	-0.434285027793051	1 356	Phosphoinositide phosphatase	Grosmannia clavigera	Ophiostoma piceae			synaptojanin 2	2	P:phosphatidylinositol phosphorylation; F:phosphoric ester hydrolase activity	-	N	48	69	40	44	50	17	2	14
gene_1127	13.011490978937	0.429075798811135	757	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_2505	0	-		N	22	67	9	48	54	8	0	2
gene_1128	7.72246893551657	0.658704444038746	638	DNA topoisomerase 3-alpha	Grosmannia clavigera	Ophiostoma piceae			zinc finger dna-binding protein	2	F:zinc ion binding; F:DNA binding		N	12	27	17	32	16	14	0	0
gene_1129	5.47934711743137	2.08063474976387	514	Mitochondrial pyruvate dehydrogenase	Grosmannia clavigera	Ophiostoma piceae	K00905	E2.7.11.4, BCKDK; [3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase [EC:2.7.11.4]	mitochondrial pyruvate dehydrogenase	3	F:binding; P:metabolic process; F:transferase activity, transferring phosphorus-containing groups	-	N	23	32	8	25	8	2	0	0
gene_113	66.5713279160487	0.420257024101724	439	DUF1682 domain containing protein	Grosmannia clavigera	Ophiostoma piceae			duf1682 domain containing protein	0	-		N	167	173	134	196	112	58	4	16
gene_1130	80.0060544218843	0.709143241412295	70	Putative uncharacterized protein	Eutypa lata	Ophiostoma piceae			peptidase inhibitor i9	6	F:identical protein binding; F:serine-type endopeptidase activity; F:kinase activity; P:phosphorylation; F:ATP binding; P:negative regulation of catalytic activity	EC:3.4.21.0	N	349	277	107	127	204	47	6	10
gene_1131	0.168817088527081	0.41968361440093	200	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	0	0	2	0	0	0	0	0
gene_1132	17.53896580348	0.496930171925135	774	Golgi apyrase (ATP-diphosphatase/Yeast nucleoside diphosphatase 1)	Grosmannia clavigera	Ophiostoma piceae	K14642	YND1; golgi apyrase [EC:3.6.1.5]	golgi apyrase	1	P:mycelium development	-	N	39	46	21	98	45	6	0	6
gene_1133	1.95459458211181	1.85324654101799	209	Protein OPI10 (Overproducer of inositol protein 10)	Grosmannia clavigera	Ophiostoma piceae			duf775 domain containing protein	1	F:molecular_function		N	7	0	2	32	0	1	0	0
gene_1134	16.1954265597288	0.124646467688432	353	Thiamin pyrophosphokinase-related protein	Grosmannia clavigera	Ophiostoma piceae			thiamin pyrophosphokinase-related protein	3	F:kinase activity; P:phosphorylation; F:hydrolase activity		N	28	32	40	44	20	2	4	4
gene_1135	10.4684938529653	0.254419175454229	155	DNA-directed RNA polymerases I, II, and III subunit RPABC3	Grosmannia clavigera	Ophiostoma piceae	K03016	RPB8, POLR2H; DNA-directed RNA polymerases I, II, and III subunit RPABC3	dna-directed rna polymerases i	2	F:DNA-directed RNA polymerase activity; P:transcription, DNA-dependent	EC:2.7.7.6	N	25	25	7	60	24	6	0	4
gene_1136	2.57074075483595	1.18043287158894	511	Elongator complex protein 4	Grosmannia clavigera	Ophiostoma piceae	K11375	ELP4; elongator complex protein 4	elongator complex protein 4	1	P:RNA metabolic process	-	N	11	0	12	8	3	3	0	0
gene_1137	9.44007490165587	2.96272621734488	320	tRNA-splicing endonuclease subunit sen34	Grosmannia clavigera	Ophiostoma piceae	K15323	TSEN34; tRNA-splicing endonuclease subunit Sen34 [EC:3.1.27.9]	trna-splicing endonuclease subunit sen34	2	F:nuclease activity; P:tRNA processing	-	N	42	34	14	84	12	0	0	0
gene_1138	35.8725624838508	0.128392037075025	1 060	Ubiquitin-protein ligase	Grosmannia clavigera	Ophiostoma piceae			ubiquitin-protein ligase	1	F:ligase activity		N	99	97	59	68	73	16	2	14
gene_1139	13.549978569131	-0.200208960982842	549	CCA tRNA nucleotidyltransferase, mitochondrial	Grosmannia clavigera	Sporothrix schenckii	K00974	cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	poly polymerase	1	F:transferase activity	-	N	9	10	22	87	34	11	4	0
gene_114	5.16634336677127	0.3334972469061	220	Protein transport protein sec22	Gaeumannomyces graminis	Ophiostoma piceae	K08517	SEC22; vesicle transport protein SEC22	protein transport protein sec22	2	C:integral to membrane; P:vesicle-mediated transport	-	N	12	28	2	14	6	0	0	3
gene_1140	214.390783080467	-0.10281828546577	121	C6 zinc finger fungal transcription factor	Grosmannia clavigera	Ophiostoma piceae			c6 zinc finger domain containing protein	1	P:transcription, DNA-dependent	-	N	125	510	523	630	607	108	38	40
gene_1141	21.6511895802128	1.02754012187447	844	Pre-mRNA-splicing factor syf-1	Thielavia terrestris	Ophiostoma piceae	K12867	SYF1, XAB2; pre-mRNA-splicing factor SYF1	pre-mrna splicing factor syf1	4	P:RNA splicing; C:spliceosomal complex; P:mRNA processing; P:cell cycle	-	N	68	57	24	144	75	10	0	2
gene_1142	19.0084955070595	0.382000049643266	264	Vacuolar ATP synthase subunit D	Grosmannia clavigera	Ophiostoma piceae	K02149	ATPeVD, ATP6M; V-type H+-transporting ATPase subunit D [EC:3.6.3.14]	vacuolar atp synthase subunit d	4	C:vacuolar proton-transporting V-type ATPase complex; P:vacuolar acidification; F:proton-transporting ATPase activity, rotational mechanism; P:proton transport	-	N	40	53	40	57	33	18	0	6
