Gene_ID	level	Log2FC	Size..aa.	Final.Description	X.1st.BLASTp.hit...if.blank..see.next.column.	X.1st.BLASTp.hit...blank.are.real.orphans..	KO.	Name.KEGG	Annotation	X.GO.Terms	GO.Terms	Enzyme.Code	SignalP	ï..Gene_ID	C_T1_Rep1	C_T1_Rep2	C_T1_Rep3	C_T1_Rep4	C_T2_Rep1	C_T2_Rep2	C_T2_Rep3	C_T2_Rep4	protein_ID	transcript_ID
gene_1076	25.5428961153624	-0.39513380667798	477	Prolidase	Grosmannia clavigera	Ophiostoma piceae	K14213	PEPD; Xaa-Pro dipeptidase [EC:3.4.13.9]	xaa-pro dipeptidase	6	P:cellular process; F:metallopeptidase activity; P:mycelium development; P:proteolysis; F:manganese ion binding; F:aminopeptidase activity	EC:3.4.11.0	N	gene_1081	131	0	6	28	132	14	27	76	1979641	1979895
gene_1077	1.83851107219126	-0.855349439795847	534	Pisatin demethylase (CYP5077C1)	Podospora anserina	Ophiostoma piceae	K07436	CYP24A1; cytochrome P450, family 24, subfamily A, polypeptide 1 (vitamin D3 24-hydroxylase) [EC:1.14.13.126]	benzoate 4-monooxygenase cytochrome	2	F:oxidoreductase activity; F:binding	-	N	gene_1082	8	0	0	2	2	0	4	13	1979642	1979896
gene_1078	16.5734811766165	1.03556027330625	2 206	Conidial yellow pigment biosynthesis polyketide synthase (PKS)	Podospora anserina	Ophiostoma piceae			polyketide synthase	1	F:catalytic activity	-	N	gene_1083	224	0	0	16	85	4	6	14	1979643	1979897
gene_1079	3.02066980811385	-1.3031573818626	902	C6 zinc finger fungal transcription factor	Neurospora tetrasperma	Ophiostoma piceae			c6 zinc finger domain containing protein	9	P:transcription from RNA polymerase II promoter; F:DNA binding; C:nucleus; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; P:regulation of transcription, DNA-dependent; F:metal ion binding; P:transcription, DNA-dependent		N	gene_1084	8	0	0	4	21	4	2	13	1979644	1979898
gene_108	10.1126856094417	0.107989715054003	587	Putative C6 transcription factor	Grosmannia clavigera	Ophiostoma piceae	K09242	LEU3; transcriptional regulatory protein LEU3		9	P:transcription, DNA-dependent; F:zinc ion binding; C:nucleus; F:DNA binding; P:transcription from RNA polymerase II promoter; P:regulation of transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; P:regulation of transcription, DNA-dependent; F:metal ion binding		N	gene_111	32	0	2	38	46	2	20	10	1978671	1978925
gene_108.1	9.45043933885435	-0.343637353892512	306	Pre-mRNA-splicing factor cwc15	Botrytis cinerea	Ophiostoma piceae			c6 transcription factor	4	P:transcription, DNA-dependent; F:DNA binding; C:nucleus; F:zinc ion binding		N	gene_112	48	0	0	26	41	8	16	15	1978672	1978926
gene_1080	0.446790892283373	-0.921117733153047	449	Riboflavin transporter MCH5	Talaromyces marneffei	Ophiostoma piceae			mfs monocarboxylate transporter	2	P:transmembrane transport; C:integral to membrane	-	N	gene_1085	0	0	0	0	2	0	0	6	1979645	1979899
gene_1081	22.8005808718218	-0.252450810142159	245	Microtubule integrity protein mal3	Togninia minima	Ophiostoma piceae	K10436	MAPRE; microtubule-associated protein, RP/EB family	microtubule associated protein	1	F:microtubule binding	-	N	gene_1086	67	6	2	24	69	29	30	41	1979646	1979900
gene_1082	7.41563018370269	-0.341825595309527	410	Vacuolar morphogenesis protein 7 homolog	Togninia minima	Ophiostoma piceae			snare complex subunit	2	F:phosphatidylinositol binding; P:cell communication		N	gene_1087	48	0	0	14	68	0	6	16	1979647	1979901
gene_1083	26.4822495608802	0.0166477707226723	920	Reticulocyte-binding protein 2 homolog A	Gaeumannomyces graminis	Ophiostoma piceae			trans-sialidase-like protein	0	-		N	gene_1088	139	0	4	68	83	16	56	26	1979648	1979902
gene_1084	4.51828301316016	-0.81528133144246	853	ATP-dependent RNA helicase DRS1	Grosmannia clavigera	Ophiostoma piceae	K13181	DDX27, DRS1; ATP-dependent RNA helicase DDX27 [EC:3.6.4.13]	atp-dependent rna helicase	3	F:helicase activity; F:nucleic acid binding; F:nucleotide binding	-	N	gene_1089	20	0	0	8	13	8	4	16	1979649	1979903
gene_1085	7.95697838054852	-0.981523942969057	1 064	Actin patch protein 1	Grosmannia clavigera	Ophiostoma piceae			atp-dependent rna helicase	9	F:helicase activity; F:nucleic acid binding; F:ATP binding; F:hydrolase activity; F:nucleotide binding; F:ATP-dependent helicase activity; F:molecular_function; P:biological_process; C:cellular_component		N	gene_1090	16	0	0	24	56	2	22	10	1979650	1979904
gene_1086	3.0495729626675	-1.50828154192946	131	Putative uncharacterized protein	Colletotrichum gloeosporioides	Sporothrix schenckii			6-phosphogluconate dehydrogenase	5	P:oxidation-reduction process; F:oxidoreductase activity; F:nucleotide binding; F:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor; F:coenzyme binding		N	gene_1091	4	0	0	5	0	4	13	8	1979651	1979905
gene_1087	17.5181326560594	0.421568288747114	652	Cyclic-AMP phosphodiesterase	Grosmannia clavigera	Ophiostoma piceae	K01120	PDE; 3',5'-cyclic-nucleotide phosphodiesterase [EC:3.1.4.17]	cyclic-amp phosphodiesterase	3	P:cAMP catabolic process; F:3',5'-cyclic-AMP phosphodiesterase activity; C:cellular_component		N	gene_1092	102	0	6	34	39	4	24	44	1979652	1979906
gene_1088	0	0	99	Putative uncharacterized protein	Togninia minima	Togninia minima			alternative sulfate transporter	2	C:integral to membrane; P:transmembrane transport		N	gene_1093	0	0	0	0	0	0	0	0	1979653	1979907
gene_1089	3.53741574100671	-1.1589312430582	778	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7173	0	-		N	gene_1094	20	0	0	0	2	8	12	2	1979654	1979908
gene_109	1.98145392406078	0.136882025727815	314	Exosome complex component rrp45 (Ribosomal RNA-processing protein 45)	Grosmannia clavigera	Ophiostoma piceae	K03678	RRP45, EXOSC9; exosome complex component RRP45	exosome complex exonuclease rrp45	1	F:exonuclease activity	-	N	gene_113	7	0	0	10	12	0	2	4	1978673	1978927
gene_1090	20.8308130356361	-1.00914872650578	1 952	AMP-binding domain protein	Grosmannia clavigera	Ophiostoma piceae			acyl- ligase	4	P:metabolic process; F:transcription factor binding; C:nucleus; F:ligase activity	-	N	gene_1095	71	0	4	21	144	14	33	50	1979655	1979909
gene_1091	7.01165288407194	-1.99262365213931	505	Bzip transcription factor	Grosmannia clavigera	Ophiostoma piceae			bzip transcription factor	4	F:sequence-specific DNA binding transcription factor activity; F:sequence-specific DNA binding; F:protein dimerization activity; P:regulation of transcription, DNA-dependent	-	N	gene_1096	13	0	0	7	32	6	27	14	1979656	1979910
gene_1092	2.57018477428195	0.876403396840395	846	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7456	3	F:molecular_function; P:biological_process; C:cellular_component		N	gene_1097	17	0	0	14	14	0	1	2	1979657	1979911
gene_1093	46.633402521636	0.133150198039069	326	Telomere and ribosome associated protein	Scedosporium apiospermum	Ophiostoma piceae			elicitor protein	0	-		N	gene_1098	140	6	17	69	150	36	53	93	1979658	1979912
gene_1094	16.9970114745431	-0.21626025544813	718	Major facilitator superfamily transporter	Grosmannia clavigera	Ophiostoma piceae			major facilitator superfamily transporter	2	C:integral to membrane; P:transmembrane transport		N	gene_1099	36	6	0	22	63	15	26	30	1979659	1979913
gene_1095	11.3442719040908	0.389234215653748	331	Mitochondrial cation transporter fsf1 (Fungal sideroflexin-1)	Grosmannia clavigera	Ophiostoma piceae			tricarboxylate carrier	5	C:membrane; C:mitochondrion; F:cation transmembrane transporter activity; P:cation transport; P:transmembrane transport	-	N	gene_1100	30	4	2	15	27	3	14	30	1979660	1979914
gene_1096	29.1097259730485	0.276722677197484	880	Dual specificity protein kinase lkh1	Grosmannia clavigera	Ophiostoma piceae	K08287	E2.7.12.1; dual-specificity kinase [EC:2.7.12.1]	cmgc clk protein kinase	3	P:protein phosphorylation; F:ATP binding; F:protein serine/threonine kinase activity	EC:2.7.11.0	N	gene_1101	54	6	14	28	125	6	51	31	1979661	1979915
gene_1097	3.17244114486177	-1.27034552983707	1 195	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7046	0	-		N	gene_1102	16	0	0	0	25	2	10	2	1979662	1979916
gene_1098	10.1284915732071	-0.222236582577886	1 050	tRNA processing endoribonuclease	Grosmannia clavigera	Ophiostoma piceae	K00784	rnz; ribonuclease Z [EC:3.1.26.11]	trna processing endoribonuclease	1	F:hydrolase activity		N	gene_1103	36	2	0	20	46	8	4	36	1979663	1979917
gene_1099	11.4061488905922	0.214429945237975	962	U3 small nucleolar RNA-associated protein 4 (U3 snoRNA-associated protein 4)	Grosmannia clavigera	Ophiostoma piceae	K14548	UTP4, CIRH1A; U3 small nucleolar RNA-associated protein 4	small nucleolar ribonucleoprotein complex	2	F:nucleic acid binding; C:ribonucleoprotein complex		N	gene_1104	28	0	6	26	24	12	12	22	1979664	1979918
gene_11	0.744857755971094	-0.246536204563209	505	Hexose transporter	Colletotrichum orbiculare	Colletotrichum orbiculare			hexose transporter	3	C:membrane; P:transport; F:transmembrane transporter activity	-	N	gene_13	0	0	0	4	2	0	0	6	1978573	1978827
gene_110	2.94398406903546	-0.0651887737211468	247	ADP-ribosylation factor-like protein 3 (Arf-like GTPase 3)	Grosmannia clavigera	Ophiostoma piceae	K07952	ARFRP1; ADP-ribosylation factor related protein 1	adp-ribosylation factor family protein	5	P:small GTPase mediated signal transduction; C:intracellular; P:intracellular protein transport; F:hydrolase activity; F:GTP binding	-	N	gene_114	25	0	0	4	17	0	4	7	1978674	1978928
gene_1100	18.9815515246177	-1.40142678707763	488	Peptidase	Grosmannia clavigera	Ophiostoma piceae	K01456	E3.5.1.52, NGLY1, PNG1; peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase [EC:3.5.1.52]	peptide-n4-(n-acetyl-beta-glucosaminyl)asparagine amidase	3	F:damaged DNA binding; P:nucleotide-excision repair; C:nucleus	-	N	gene_1105	84	0	0	16	116	26	23	57	1979665	1979919
gene_1101	20.7463857114986	0.154795328883322	503	Putative uncharacterized protein	Colletotrichum gloeosporioides	Ophiostoma piceae			duf1713 domain protein	0	-		N	gene_1106	80	4	6	18	54	14	28	44	1979666	1979920
gene_1102	13.2617811054728	0.867784319749694	1 162	Nucleolar ATPase	Grosmannia clavigera	Ophiostoma piceae	K14521	NAT10, KRE33; N-acetyltransferase 10 [EC:2.3.1.-]	nucleolar atpase	1	C:intracellular part	-	N	gene_1107	78	2	2	36	46	8	0	28	1979667	1979921
gene_1103	9.66822504454166	0.991275631258796	420	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_2040	0	-		Y	gene_1108	24	5	0	23	26	4	10	7	1979668	1979922
gene_1104	92.9164385920442	0.277038882346357	1 041	Glycosyl hydrolase family 31	Colletotrichum fioriniae	Ophiostoma piceae			glycoside hydrolase family 31 protein	1	F:hydrolase activity	-	Y	gene_1109	509	0	18	256	905	16	30	42	1979669	1979923
gene_1105	16.0546462048645	-1.69360076561251	656	Glucose transporter rco-3	Myceliophthora thermophila	Ophiostoma piceae			glucose transporter rco-3	4	F:substrate-specific transmembrane transporter activity; C:integral to membrane; P:transmembrane transport; P:carbohydrate transport	-	N	gene_1110	22	0	0	34	85	16	43	38	1979670	1979924
gene_1106	130.942835362046	0.287550410707039	633	Fumarate reductase	Grosmannia clavigera	Ophiostoma piceae			fumarate reductase	3	F:heme binding; F:succinate dehydrogenase activity; P:oxidation-reduction process	EC:1.3.99.1	N	gene_1111	245	20	74	124	436	96	133	236	1979671	1979925
gene_1107	11.2437193137399	-0.828082458525093	224	FAS1 domain-containing protein	Grosmannia clavigera	Ophiostoma piceae			fas1 domain containing protein	1	C:vacuole		Y	gene_1112	47	0	0	24	57	6	22	31	1979672	1979926
gene_1108	8.47765499077469	-1.0833950152747	1 624	Transcriptional regulatory protein SIN3	Grosmannia clavigera	Ophiostoma piceae	K11644	SIN3A; paired amphipathic helix protein Sin3a	sin3-like protein	2	P:regulation of transcription, DNA-dependent; C:nucleus		N	gene_1113	43	0	0	8	20	16	18	16	1979673	1979927
gene_1109	26.0446425375893	-0.5262774189752	398	Acetyl-CoA acetyltransferase	Podospora anserina	Ophiostoma piceae	K00626	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	acetyl- acetyltransferase	2	F:acetyl-CoA C-acetyltransferase activity; P:ergosterol biosynthetic process	EC:2.3.1.9	N	gene_1114	100	2	0	61	109	28	46	39	1979674	1979928
gene_111	10.9996062712523	0.454863082866238	138	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	gene_115	31	0	9	8	28	20	2	9	1978675	1978929
gene_1110	16.1541156932968	2.41141340768288	373	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			clavaminate synthase-like protein	0	-		N	gene_1115	114	0	16	12	36	2	2	6	1979675	1979929
gene_1111	6.38628317056594	1.53948947091134	273	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7799	1	F:nucleic acid binding		N	gene_1116	10	0	8	8	4	2	2	12	1979676	1979930
gene_1112	8.21075187780511	-0.499764596377274	319	tRNA-His guanylyltransferase	Myceliophthora thermophila	Ophiostoma piceae	K10761	THG1; tRNA(His) guanylyltransferase [EC:2.7.7.79]	trna guanylyltransferase	1	F:nucleotidyltransferase activity	EC:2.7.7.0	N	gene_1117	40	0	2	7	21	2	26	15	1979677	1979931
gene_1113	3.88708609352736	-0.0681849549369049	492	Set1 complex component swd1	Grosmannia clavigera	Ophiostoma piceae	K14961	RBBP5, SWD1, CPS50; COMPASS component SWD1	swd1-like protein	1	C:cellular_component		N	gene_1118	10	0	2	6	17	4	4	6	1979678	1979932
gene_1114	52.9907995698122	-0.51841646929372	1 757	DNA-directed RNA polymerase II subunit rpb1	Grosmannia clavigera	Ophiostoma piceae	K03006	RPB1, POLR2A; DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6]	dna-directed rna polymerase ii largest subunit	4	F:DNA-directed RNA polymerase activity; C:DNA-directed RNA polymerase II, core complex; F:DNA binding; P:transcription from RNA polymerase II promoter	EC:2.7.7.6	N	gene_1119	190	0	8	123	251	52	62	127	1979679	1979933
gene_1115	57.9272177149676	-0.379324705795686	113	Putative uncharacterized protein	Podospora anserina	Ophiostoma piceae			hypothetical protein	0	-		N	gene_1120	132	0	8	204	225	41	75	168	1979680	1979934
gene_1116	3.93781899193733	0.0347610182052993	734	Putative uncharacterized protein	Fusarium oxysporum	Ophiostoma piceae			major facilitator superfamily transporter	0	-		N	gene_1121	4	2	0	4	22	2	2	10	1979681	1979935
gene_1117	1.16526455496066	-0.0360193651180231	216	Putative uncharacterized protein	Trichoderma reesei	Ophiostoma piceae			hypothetical protein GGTG_01793	3	F:electron carrier activity; C:membrane; F:NADH dehydrogenase (ubiquinone) activity		N	gene_1122	6	0	0	4	2	2	0	4	1979682	1979936
gene_1118	1.94674304858274	-0.812487708288803	154	Putative uncharacterized protein	 				---NA---	0	-		N	gene_1123	6	0	0	4	3	2	0	16	1979683	1979937
gene_1119	15.0438870204672	-1.42235520815663	824	Transgelin (Calponin homolog 1)	Magnaporthe oryzae	Ophiostoma piceae			calponin-like protein	0	-		N	gene_1124	31	0	0	33	50	28	38	20	1979684	1979938
gene_112	2.58274199525168	1.15745781789684	111	Cell wall biogenesis protein	Grosmannia clavigera	Ophiostoma piceae			cell wall biogenesis protein	1	P:fungal-type cell wall organization	-	N	gene_116	14	0	0	18	8	0	0	5	1978676	1978930
gene_1120	17.5702034136858	-0.50331547062096	1 371	UDP-transferase	Grosmannia clavigera	Ophiostoma piceae	K05841	E2.4.1.173; sterol 3beta-glucosyltransferase [EC:2.4.1.173]	glycosyltransferase family 28 domain-containing protein	2	P:carbohydrate metabolic process; F:transferase activity, transferring glycosyl groups	-	N	gene_1125	46	0	4	42	87	8	23	56	1979685	1979939
gene_1121	3.42374177545625	-0.85511326671453	328	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			essential protein yae1	7	C:cytoplasm; C:nucleus; P:regulation of transcription, DNA-dependent; P:transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter		N	gene_1126	4	0	0	12	17	8	0	10	1979686	1979940
gene_1122	16.2262419861899	-0.963683662132643	474	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7865	0	-		N	gene_1127	40	2	0	27	64	24	35	21	1979687	1979941
gene_1123	15.9754260866968	-0.400924653488535	496	Putative uncharacterized protein	Thielavia terrestris	Ophiostoma piceae			rna recognition motif-containing protein	0	-		N	gene_1128	44	4	0	24	69	18	18	34	1979688	1979942
gene_1124	7.9983639579568	-0.567214656391079	362	Cytochrome c peroxidase, mitochondrial (CCP) 	Chaetomium thermophilum	Ophiostoma piceae	K00428	E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]	cytochrome c mitochondrial precursor	7	C:mitochondrial intermembrane space; F:metal ion binding; F:cytochrome-c peroxidase activity; P:cellular response to oxidative stress; C:mitochondrial matrix; F:heme binding; P:oxidation-reduction process	EC:1.11.1.5	N	gene_1129	56	0	0	8	48	6	8	22	1979689	1979943
gene_1125	19.1700459007025	0.473926681364442	591	Pre-mRNA-processing factor 39	Grosmannia clavigera	Ophiostoma piceae	K13217	PRPF39, PRP39; pre-mRNA-processing factor 39	pre-mrna-processing factor 39	2	C:intracellular; P:RNA processing	-	N	gene_1130	70	0	10	42	81	6	20	30	1979690	1979944
gene_1126	24.626661642279	-0.00794288456703391	1 356	Phosphoinositide phosphatase	Grosmannia clavigera	Ophiostoma piceae			synaptojanin 2	2	P:phosphatidylinositol phosphorylation; F:phosphoric ester hydrolase activity	-	N	gene_1131	60	4	9	28	88	11	21	84	1979691	1979945
gene_1127	10.2582739513407	-2.04675334883976	757	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_2505	0	-		N	gene_1132	21	0	0	10	71	16	20	24	1979692	1979946
gene_1128	6.84303586306972	-0.384491693322713	638	DNA topoisomerase 3-alpha	Grosmannia clavigera	Ophiostoma piceae			zinc finger dna-binding protein	2	F:zinc ion binding; F:DNA binding		N	gene_1133	16	0	2	16	27	14	8	2	1979693	1979947
gene_1129	3.56248319345005	-0.939386144903261	514	Mitochondrial pyruvate dehydrogenase	Grosmannia clavigera	Ophiostoma piceae	K00905	E2.7.11.4, BCKDK; [3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase [EC:2.7.11.4]	mitochondrial pyruvate dehydrogenase	3	F:binding; P:metabolic process; F:transferase activity, transferring phosphorus-containing groups	-	N	gene_1134	12	0	0	7	26	1	8	8	1979694	1979948
