Protein_ID	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathway_class	pathway_type	subject_id	Gene_ID	exprLevel_log	transcript_ID
205261	2.4.1.34	1,3-beta-glucan synthase.	UDP-glucose + {(1,3)-beta-D-glucosyl}(N) = UDP + {(1,3)-beta-D- glucosyl}(N+1).	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.005G203500.2	WUAT02018162.1	8.5093186	205261
205261	2.4.1.34	1,3-beta-glucan synthase.	UDP-glucose + {(1,3)-beta-D-glucosyl}(N) = UDP + {(1,3)-beta-D- glucosyl}(N+1).	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.005G203500.2	WUAT02001454.1	9.015712636	205261
206625	3.4.24.-	Metalloendopeptidases.	\N	\N	\N	\N	\N	\N	Potri.005G249200.1	WUAT02012183.1	10.48342256	206625
206625	3.4.24.-	Metalloendopeptidases.	\N	\N	\N	\N	\N	\N	Potri.005G249200.1	WUAT02020649.1	4.121755188	206625
207140	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC	Potri.005G065800.3	WUAT02012962.1	7.900706241	207140
207140	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	  DNA polymerase	REPLICATION AND REPAIR	REGULATORY	Potri.005G065800.3	WUAT02012962.1	7.900706241	207140
207140	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC	Potri.005G065800.3	WUAT02012962.1	7.900706241	207140
207165	5.99.1.2	DNA topoisomerase.	ATP-independent breakage of single-stranded DNA, followed by passage and rejoining.	\N	\N	\N	\N	\N	Potri.005G067100.1	WUAT02016846.1	3.685492479	207165
207428	6.3.5.4	Asparagine synthase (glutamine-hydrolysing).	ATP + L-aspartate + L-glutamine = AMP + diphosphate + L-asparagine + L-glutamate.	\N	\N	Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC	Potri.005G075700.2	WUAT02014360.1	9.139851685	207428
207428	6.3.5.4	Asparagine synthase (glutamine-hydrolysing).	ATP + L-aspartate + L-glutamine = AMP + diphosphate + L-asparagine + L-glutamate.	\N	\N	Nitrogen metabolism	Energy Metabolism	METABOLIC	Potri.005G075700.2	WUAT02014360.1	9.139851685	207428
207871	5.3.1.4	L-arabinose isomerase.	L-arabinose = L-ribulose.	\N	\N	Pentose and glucuronate interconversions	Carbohydrate Metabolism	METABOLIC	Potri.005G090700.1	WUAT02020556.1	10.25876721	207871
207901	3.4.16.6	Carboxypeptidase D.	Preferential release of a C-terminal arginine or lysine residue.	\N	\N	\N	\N	\N	Potri.005G091800.1	WUAT02008456.1	8.488640706	207901
209993	3.2.1.23	Beta-galactosidase.	Hydrolysis of terminal, non-reducing beta-D-galactose residues in beta-D-galactosides.	\N	Gangliosidosis, generalized GM1; MIM:230500. Mucopolysaccharidosis IVB; MIM:253010.	Galactose metabolism	Carbohydrate Metabolism	METABOLIC	Potri.005G180600.1	WUAT02005830.1	8.57065002	209993
209993	3.2.1.23	Beta-galactosidase.	Hydrolysis of terminal, non-reducing beta-D-galactose residues in beta-D-galactosides.	\N	Gangliosidosis, generalized GM1; MIM:230500. Mucopolysaccharidosis IVB; MIM:253010.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.005G180600.1	WUAT02005830.1	8.57065002	209993
209993	3.2.1.23	Beta-galactosidase.	Hydrolysis of terminal, non-reducing beta-D-galactose residues in beta-D-galactosides.	\N	Gangliosidosis, generalized GM1; MIM:230500. Mucopolysaccharidosis IVB; MIM:253010.	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.005G180600.1	WUAT02005830.1	8.57065002	209993
209993	3.2.1.23	Beta-galactosidase.	Hydrolysis of terminal, non-reducing beta-D-galactose residues in beta-D-galactosides.	\N	Gangliosidosis, generalized GM1; MIM:230500. Mucopolysaccharidosis IVB; MIM:253010.	N-Glycan degradation	Metabolism of Complex Carbohydrates	METABOLIC	Potri.005G180600.1	WUAT02005830.1	8.57065002	209993
209993	3.2.1.23	Beta-galactosidase.	Hydrolysis of terminal, non-reducing beta-D-galactose residues in beta-D-galactosides.	\N	Gangliosidosis, generalized GM1; MIM:230500. Mucopolysaccharidosis IVB; MIM:253010.	Glycosaminoglycan degradation	Metabolism of Complex Carbohydrates	METABOLIC	Potri.005G180600.1	WUAT02005830.1	8.57065002	209993
219290	1.10.3.3	L-ascorbate oxidase.	2 L-ascorbate + O(2) = 2 dehydroascorbate + 2 H(2)O.	Copper.	\N	Ascorbate and aldarate metabolism	Carbohydrate Metabolism	METABOLIC	Potri.007G023300.1	WUAT02000866.1	1.807613013	219290
219594	4.2.1.47	GDP-mannose 4,6-dehydratase.	GDP-mannose = GDP-4-dehydro-6-deoxy-D-mannose + H(2)O.	NAD.	\N	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC	Potri.007G013900.1	WUAT02022265.1	9.728983868	219594
226169	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Cyanoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.010G159900.1	WUAT02009393.1	8.820800082	226169
226169	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.010G159900.1	WUAT02009393.1	8.820800082	226169
226169	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Flavonoids, stilbene and lignin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC	Potri.010G159900.1	WUAT02009393.1	8.820800082	226169
228037	2.3.1.57	Diamine N-acetyltransferase.	Acetyl-CoA + an alkane-alpha,omega-diamine = CoA + an N-acetyldiamine.	\N	\N	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC	Potri.010G224800.1	WUAT02021457.1	9.821268145	228037
229315	6.1.1.5	Isoleucine--tRNA ligase.	ATP + L-isoleucine + tRNA(Ile) = AMP + diphosphate + L-isoleucyl- tRNA(Ile).	\N	\N	Valine, leucine and isoleucine biosynthesis	Amino Acid Metabolism	METABOLIC	Potri.010G014500.1	WUAT02018312.1	6.59570599	229315
229315	6.1.1.5	Isoleucine--tRNA ligase.	ATP + L-isoleucine + tRNA(Ile) = AMP + diphosphate + L-isoleucyl- tRNA(Ile).	\N	\N	  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY	Potri.010G014500.1	WUAT02018312.1	6.59570599	229315
230282	3.1.2.16	Citrate (pro-3S)-lyase thiolesterase.	Citrate (pro-3S)-lyase (acetyl form) + H(2)O = citrate (pro-3S)-lyase (thiol form) + acetate.	\N	\N	\N	\N	\N	Potri.010G054300.10	WUAT02012957.1	9.92975538	230282
230282	3.1.2.16	Citrate (pro-3S)-lyase thiolesterase.	Citrate (pro-3S)-lyase (acetyl form) + H(2)O = citrate (pro-3S)-lyase (thiol form) + acetate.	\N	\N	\N	\N	\N	Potri.010G054300.10	WUAT02009587.1	10.40754783	230282
230718	3.6.3.1	Magnesium-ATPase.	ATP + H(2)O = ADP + phosphate.	Magnesium.	Progressive familial intrahepatic cholestasis; MIM:211600. Benign recurrent intrahepatic cholestasis; MIM:243300.	\N	\N	\N	Potri.010G039900.1	WUAT02005857.1	9.679583198	230718
230793	1.14.11.-	With 2-oxoglutarate as one donor, and incorporation of one	\N	\N	\N	\N	\N	\N	Potri.010G073100.1	WUAT02008494.1	4.306646898	230793
231234	1.4.3.6	Amine oxidase (copper-containing).	RCH(2)NH(2) + H(2)O + O(2) = RCHO + NH(3) + H(2)O(2).	6-hydroxyDOPA; Copper.	\N	beta-Alanine metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.010G088900.1	WUAT02000349.1	8.259879229	231234
231234	1.4.3.6	Amine oxidase (copper-containing).	RCH(2)NH(2) + H(2)O + O(2) = RCHO + NH(3) + H(2)O(2).	6-hydroxyDOPA; Copper.	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC	Potri.010G088900.1	WUAT02000349.1	8.259879229	231234
231234	1.4.3.6	Amine oxidase (copper-containing).	RCH(2)NH(2) + H(2)O + O(2) = RCHO + NH(3) + H(2)O(2).	6-hydroxyDOPA; Copper.	\N	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC	Potri.010G088900.1	WUAT02000349.1	8.259879229	231234
231234	1.4.3.6	Amine oxidase (copper-containing).	RCH(2)NH(2) + H(2)O + O(2) = RCHO + NH(3) + H(2)O(2).	6-hydroxyDOPA; Copper.	\N	Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC	Potri.010G088900.1	WUAT02000349.1	8.259879229	231234
231234	1.4.3.6	Amine oxidase (copper-containing).	RCH(2)NH(2) + H(2)O + O(2) = RCHO + NH(3) + H(2)O(2).	6-hydroxyDOPA; Copper.	\N	Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC	Potri.010G088900.1	WUAT02000349.1	8.259879229	231234
231234	1.4.3.6	Amine oxidase (copper-containing).	RCH(2)NH(2) + H(2)O + O(2) = RCHO + NH(3) + H(2)O(2).	6-hydroxyDOPA; Copper.	\N	Alkaloid biosynthesis II	Biosynthesis of Secondary Metabolites	METABOLIC	Potri.010G088900.1	WUAT02000349.1	8.259879229	231234
231234	1.4.3.6	Amine oxidase (copper-containing).	RCH(2)NH(2) + H(2)O + O(2) = RCHO + NH(3) + H(2)O(2).	6-hydroxyDOPA; Copper.	\N	Histidine metabolism	Amino Acid Metabolism	METABOLIC	Potri.010G088900.1	WUAT02000349.1	8.259879229	231234
231234	1.4.3.6	Amine oxidase (copper-containing).	RCH(2)NH(2) + H(2)O + O(2) = RCHO + NH(3) + H(2)O(2).	6-hydroxyDOPA; Copper.	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC	Potri.010G088900.1	WUAT02000349.1	8.259879229	231234
231561	4.1.1.15	Glutamate decarboxylase.	L-glutamate = 4-aminobutanoate + CO(2).	Pyridoxal-phosphate.	Pyridoxine-dependent infantile convulsions; MIM:266100.	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC	Potri.010G100500.1	WUAT02022995.1	10.36401877	231561
231561	4.1.1.15	Glutamate decarboxylase.	L-glutamate = 4-aminobutanoate + CO(2).	Pyridoxal-phosphate.	Pyridoxine-dependent infantile convulsions; MIM:266100.	beta-Alanine metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.010G100500.1	WUAT02022995.1	10.36401877	231561
231561	4.1.1.15	Glutamate decarboxylase.	L-glutamate = 4-aminobutanoate + CO(2).	Pyridoxal-phosphate.	Pyridoxine-dependent infantile convulsions; MIM:266100.	Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC	Potri.010G100500.1	WUAT02022995.1	10.36401877	231561
231561	4.1.1.15	Glutamate decarboxylase.	L-glutamate = 4-aminobutanoate + CO(2).	Pyridoxal-phosphate.	Pyridoxine-dependent infantile convulsions; MIM:266100.	Glutamate metabolism	Amino Acid Metabolism	METABOLIC	Potri.010G100500.1	WUAT02022995.1	10.36401877	231561
231561	4.1.1.15	Glutamate decarboxylase.	L-glutamate = 4-aminobutanoate + CO(2).	Pyridoxal-phosphate.	Pyridoxine-dependent infantile convulsions; MIM:266100.	Taurine and hypotaurine metabolism	Metabolism of Other Amino Acids	METABOLIC	Potri.010G100500.1	WUAT02022995.1	10.36401877	231561
231624	2.7.3.-	Phosphotransferases with a nitrogenous group as acceptor.	\N	\N	\N	  Type II secretion system	SORTING AND DEGRADATION	REGULATORY	Potri.010G102900.1	WUAT02002630.1	10.85407068	231624
231807	3.1.1.11	Pectinesterase.	Pectin + N H(2)O = N methanol + pectate.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.010G109400.1	WUAT02017960.1	11.16085563	231807
231807	3.1.1.11	Pectinesterase.	Pectin + N H(2)O = N methanol + pectate.	\N	\N	Pentose and glucuronate interconversions	Carbohydrate Metabolism	METABOLIC	Potri.010G109400.1	WUAT02017960.1	11.16085563	231807
231905	2.7.1.68	1-phosphatidylinositol-4-phosphate kinase.	ATP + 1-phosphatidyl-1D-myo-inositol 4-monophosphate = ADP + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate.	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.010G113700.2	WUAT02017339.1	11.67916091	231905
233464	6.1.1.4	Leucine--tRNA ligase.	ATP + L-leucine + tRNA(Leu) = AMP + diphosphate + L-leucyl-tRNA(Leu).	\N	\N	Valine, leucine and isoleucine biosynthesis	Amino Acid Metabolism	METABOLIC	Potri.011G009600.2	WUAT02012347.1	7.176420657	233464
233464	6.1.1.4	Leucine--tRNA ligase.	ATP + L-leucine + tRNA(Leu) = AMP + diphosphate + L-leucyl-tRNA(Leu).	\N	\N	  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY	Potri.011G009600.2	WUAT02012347.1	7.176420657	233464
233664	2.7.1.90	Diphosphate--fructose-6-phosphate 1-phosphotransferase.	Diphosphate + D-fructose 6-phosphate = phosphate + D-fructose 1,6-bisphosphate.	\N	\N	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC	Potri.011G015900.1	WUAT02016611.1	11.45212407	233664
234033	3.4.16.5	Carboxypeptidase C.	Release of a C-terminal amino acid with a broad specificity.	\N	\N	\N	\N	\N	Potri.011G046600.1	WUAT02014917.1	8.435236392	234033
234033	3.4.16.5	Carboxypeptidase C.	Release of a C-terminal amino acid with a broad specificity.	\N	\N	\N	\N	\N	Potri.011G046600.1	WUAT02014827.1	5.280191849	234033
240367	3.4.21.-	Serine endopeptidases.	\N	\N	\N	\N	\N	\N	Potri.013G008900.1	WUAT02023417.1	9.498049017	240367
241552	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC	Potri.013G051400.2	WUAT02004745.1	9.75623661	241552
241552	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Chondroitin / heparan sulfate biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC	Potri.013G051400.2	WUAT02004745.1	9.75623661	241552
241552	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.013G051400.2	WUAT02004745.1	9.75623661	241552
241552	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Blood group glycolipid biosynthesis - lact series	Metabolism of Complex Lipids	METABOLIC	Potri.013G051400.2	WUAT02004745.1	9.75623661	241552
241552	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.013G051400.2	WUAT02004745.1	9.75623661	241552
241552	2.4.1.-	Hexosyltransferases.	\N	\N	\N	O-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC	Potri.013G051400.2	WUAT02004745.1	9.75623661	241552
241552	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Keratan sulfate biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC	Potri.013G051400.2	WUAT02004745.1	9.75623661	241552
241552	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Globoside metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.013G051400.2	WUAT02004745.1	9.75623661	241552
241552	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Peptidoglycan biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC	Potri.013G051400.2	WUAT02004745.1	9.75623661	241552
241552	2.4.1.-	Hexosyltransferases.	\N	\N	\N	N-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC	Potri.013G051400.2	WUAT02004745.1	9.75623661	241552
241552	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Blood group glycolipid biosynthesis - neolact series	Metabolism of Complex Lipids	METABOLIC	Potri.013G051400.2	WUAT02004745.1	9.75623661	241552
244140	2.4.2.18	Anthranilate phosphoribosyltransferase.	Anthranilate + phosphoribosylpyrophosphate = N-5'-phosphoribosyl- anthranilate + diphosphate.	\N	\N	Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC	Potri.014G072800.3	WUAT02003822.1	8.620913715	244140
244565	1.14.-.-	Acting on paired donors, with incorporation or reduction of	\N	\N	\N	Ascorbate and aldarate metabolism	Carbohydrate Metabolism	METABOLIC	Potri.014G085800.1	WUAT02002759.1	10.80263148	244565
244565	1.14.-.-	Acting on paired donors, with incorporation or reduction of	\N	\N	\N	Fluorene degradation	Biodegradation of Xenobiotics	METABOLIC	Potri.014G085800.1	WUAT02002759.1	10.80263148	244565
244565	1.14.-.-	Acting on paired donors, with incorporation or reduction of	\N	\N	\N	gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics	METABOLIC	Potri.014G085800.1	WUAT02002759.1	10.80263148	244565
244565	1.14.-.-	Acting on paired donors, with incorporation or reduction of	\N	\N	\N	Flavonoids, stilbene and lignin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC	Potri.014G085800.1	WUAT02002759.1	10.80263148	244565
246260	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.014G143100.2	WUAT02008420.1	7.968951441	246260
246260	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	Potri.014G143100.2	WUAT02008420.1	7.968951441	246260
246260	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.014G143100.2	WUAT02008420.1	7.968951441	246260
246260	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.014G143100.2	WUAT02008420.1	7.968951441	246260
246260	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.014G143100.2	WUAT02008420.1	7.968951441	246260
246818	5.3.4.1	Protein disulfide isomerase.	Rearrangement of both intrachain and interchain disulfide bonds in proteins to form the native structures.	\N	\N	\N	\N	\N	Potri.014G160000.1	WUAT02012025.1	10.60540775	246818
249093	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N	Potri.019G054200.3	WUAT02009718.1	9.609956847	249093
250259	3.6.1.3	Adenosinetriphosphatase.	ATP + H(2)O = ADP + phosphate.	\N	Hemolytic anemia due to deficiency of adenosine triphosphatase; MIM:102800.	Purine metabolism	Nucleotide Metabolism	METABOLIC	Potri.019G129900.2	WUAT02023396.1	7.03981813	250259
250259	3.6.1.3	Adenosinetriphosphatase.	ATP + H(2)O = ADP + phosphate.	\N	Hemolytic anemia due to deficiency of adenosine triphosphatase; MIM:102800.	Purine metabolism	Nucleotide Metabolism	METABOLIC	Potri.019G129900.2	WUAT02020831.1	8.897723905	250259
250925	2.4.1.11	Glycogen (starch) synthase.	UDP-glucose + {(1,4)-alpha-D-glucosyl}(N) = UDP + {(1,4)-alpha-D- glucosyl}(N+1).	\N	Glycogen storage disease 0; MIM:240600.	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.015G012400.3	WUAT02013836.1	10.86644178	250925
251530	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530
251530	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530
251530	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530
251530	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530
251530	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530
251766	3.6.3.6	Proton-exporting ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	Magnesium.	\N	Oxidative phosphorylation	Energy Metabolism	METABOLIC	Potri.015G066000.4	WUAT02009771.1	7.013256011	251766
252493	2.4.1.34	1,3-beta-glucan synthase.	UDP-glucose + {(1,3)-beta-D-glucosyl}(N) = UDP + {(1,3)-beta-D- glucosyl}(N+1).	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.015G089300.1	WUAT02021471.1	6.432596673	252493
252493	2.4.1.34	1,3-beta-glucan synthase.	UDP-glucose + {(1,3)-beta-D-glucosyl}(N) = UDP + {(1,3)-beta-D- glucosyl}(N+1).	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	Potri.015G089300.1	WUAT02020396.1	10.6559847	252493
252514	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N	Potri.015G090100.1	WUAT02014958.1	8.781640095	252514
252901	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N	Potri.015G103300.1	WUAT02001415.1	10.33646121	252901
254628	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628
