transcriptId	proteinId
826161	826161
826167	826167
826168	826168
826172	826172
826183	826183
826189	826189
826191	826191
826206	826206
826211	826211
826213	826213
826223	826223
826232	826232
826237	826237
826242	826242
826253	826253
826261	826261
826263	826263
826268	826268
826290	826290
826295	826295
826299	826299
826300	826300
826310	826310
826313	826313
826324	826324
826328	826328
826333	826333
824474	824474
824479	824479
824484	824484
824487	824487
824496	824496
824509	824509
824511	824511
824514	824514
824523	824523
824527	824527
824531	824531
824535	824535
824538	824538
824543	824543
824545	824545
824546	824546
824554	824554
824571	824571
824579	824579
824590	824590
824591	824591
824594	824594
824601	824601
824607	824607
824614	824614
824615	824615
824625	824625
824629	824629
824631	824631
824634	824634
824664	824664
824671	824671
824677	824677
824681	824681
824688	824688
824692	824692
824697	824697
824700	824700
824707	824707
824722	824722
824723	824723
824727	824727
824729	824729
824740	824740
824748	824748
824758	824758
824778	824778
824788	824788
824792	824792
824794	824794
824805	824805
824807	824807
824818	824818
824829	824829
824832	824832
824833	824833
824837	824837
824841	824841
824842	824842
824854	824854
824859	824859
824872	824872
824873	824873
824886	824886
824889	824889
824890	824890
824891	824891
824892	824892
824909	824909
824910	824910
824914	824914
824915	824915
824919	824919
824920	824920
824927	824927
824932	824932
824937	824937
824944	824944
824950	824950
824951	824951
824957	824957
824960	824960
824965	824965
824970	824970
824973	824973
824974	824974
824976	824976
824978	824978
824985	824985
824988	824988
824991	824991
824995	824995
825006	825006
825018	825018
825036	825036
825038	825038
825046	825046
825048	825048
825049	825049
825050	825050
825060	825060
825063	825063
825087	825087
825102	825102
825112	825112
825115	825115
825121	825121
825125	825125
825135	825135
825136	825136
825158	825158
825159	825159
825164	825164
825166	825166
825168	825168
825177	825177
825199	825199
825203	825203
825230	825230
825248	825248
825249	825249
825258	825258
825263	825263
825269	825269
825278	825278
825280	825280
825296	825296
825300	825300
825309	825309
825314	825314
825329	825329
825331	825331
825335	825335
825338	825338
825347	825347
825349	825349
825350	825350
825356	825356
825359	825359
825368	825368
825370	825370
825375	825375
825382	825382
825385	825385
825391	825391
825397	825397
825399	825399
825400	825400
825403	825403
825405	825405
825409	825409
825418	825418
825419	825419
825420	825420
825426	825426
825432	825432
825436	825436
825441	825441
825450	825450
825456	825456
825463	825463
825468	825468
825469	825469
825475	825475
825478	825478
825490	825490
825500	825500
825501	825501
825505	825505
825506	825506
825509	825509
825510	825510
825512	825512
825533	825533
825534	825534
825536	825536
825537	825537
825544	825544
825546	825546
825551	825551
825556	825556
825573	825573
825574	825574
825600	825600
825603	825603
825619	825619
825621	825621
825640	825640
825651	825651
825668	825668
825669	825669
825674	825674
825675	825675
825677	825677
825684	825684
825689	825689
825691	825691
825696	825696
825702	825702
825711	825711
825720	825720
825733	825733
825741	825741
825742	825742
825743	825743
825753	825753
825759	825759
825763	825763
825765	825765
825773	825773
825779	825779
825782	825782
825788	825788
825790	825790
825793	825793
825797	825797
825802	825802
825806	825806
825810	825810
825819	825819
825829	825829
825841	825841
825852	825852
825853	825853
825854	825854
825856	825856
825877	825877
825889	825889
825890	825890
825892	825892
825896	825896
825899	825899
825902	825902
825914	825914
825919	825919
825921	825921
825925	825925
825940	825940
825945	825945
825947	825947
825948	825948
825953	825953
825977	825977
825983	825983
825994	825994
826000	826000
826004	826004
826006	826006
826013	826013
826017	826017
826036	826036
826045	826045
826046	826046
826047	826047
826052	826052
826053	826053
826055	826055
826057	826057
826060	826060
836901	836901
836908	836908
836915	836915
836924	836924
836925	836925
836928	836928
836929	836929
836933	836933
836951	836951
836955	836955
836962	836962
836979	836979
836980	836980
836982	836982
837007	837007
837012	837012
837024	837024
837028	837028
837031	837031
837044	837044
837055	837055
837072	837072
837074	837074
837081	837081
837084	837084
837085	837085
837090	837090
837107	837107
837122	837122
837131	837131
837136	837136
837155	837155
837174	837174
837186	837186
837187	837187
837198	837198
837209	837209
837213	837213
837219	837219
837236	837236
837239	837239
837245	837245
837253	837253
837266	837266
837287	837287
837290	837290
837320	837320
837325	837325
837337	837337
837341	837341
837350	837350
837355	837355
837367	837367
837368	837368
837372	837372
837384	837384
837385	837385
837406	837406
837422	837422
837423	837423
837424	837424
837441	837441
837444	837444
837445	837445
837466	837466
837467	837467
837468	837468
837476	837476
837482	837482
837483	837483
837492	837492
837756	837756
837528	837528
837541	837541
837548	837548
837570	837570
837576	837576
837586	837586
837611	837611
836168	836168
836177	836177
836179	836179
836192	836192
836197	836197
836209	836209
836215	836215
836224	836224
836227	836227
836228	836228
836244	836244
836247	836247
836253	836253
836259	836259
836268	836268
836277	836277
836278	836278
836280	836280
836287	836287
836295	836295
836303	836303
836304	836304
836308	836308
836316	836316
836320	836320
836323	836323
836330	836330
836335	836335
836349	836349
836353	836353
836362	836362
836364	836364
836365	836365
836368	836368
836372	836372
836380	836380
836384	836384
836387	836387
836390	836390
836394	836394
836395	836395
836403	836403
836411	836411
836412	836412
836419	836419
836427	836427
836438	836438
836439	836439
836440	836440
836444	836444
836447	836447
836454	836454
836456	836456
836472	836472
836504	836504
836505	836505
836509	836509
836511	836511
836526	836526
836534	836534
836549	836549
836551	836551
837652	837652
837657	837657
836570	836570
836572	836572
836573	836573
836585	836585
836588	836588
836607	836607
836608	836608
836613	836613
836626	836626
836631	836631
836632	836632
836650	836650
836651	836651
836654	836654
836655	836655
836660	836660
836661	836661
836664	836664
836669	836669
836670	836670
836675	836675
836694	836694
836707	836707
836711	836711
836712	836712
836719	836719
836726	836726
836745	836745
836758	836758
836760	836760
836765	836765
836775	836775
836776	836776
836777	836777
836781	836781
836795	836795
836805	836805
836807	836807
836808	836808
836810	836810
836829	836829
836840	836840
836846	836846
836853	836853
836860	836860
836867	836867
836868	836868
836870	836870
836871	836871
836879	836879
836883	836883
836885	836885
836891	836891
829297	829297
829298	829298
829302	829302
829311	829311
829314	829314
829326	829326
829331	829331
829335	829335
829340	829340
829355	829355
829357	829357
829369	829369
829373	829373
829380	829380
829396	829396
829398	829398
829403	829403
829415	829415
829421	829421
829424	829424
829431	829431
829438	829438
829444	829444
829446	829446
829455	829455
829457	829457
829469	829469
829476	829476
829499	829499
829509	829509
829510	829510
829514	829514
829515	829515
829517	829517
829520	829520
829534	829534
829537	829537
829545	829545
829549	829549
829550	829550
829561	829561
829564	829564
829576	829576
829577	829577
829583	829583
829594	829594
829605	829605
829606	829606
829607	829607
829612	829612
829617	829617
829626	829626
829634	829634
829641	829641
829643	829643
829644	829644
829645	829645
829659	829659
829661	829661
829664	829664
829678	829678
829690	829690
829693	829693
829697	829697
829702	829702
829704	829704
829713	829713
829714	829714
829720	829720
829721	829721
829723	829723
829726	829726
829749	829749
829763	829763
829767	829767
829777	829777
829778	829778
829780	829780
829783	829783
829808	829808
829809	829809
829819	829819
829835	829835
829849	829849
829854	829854
829855	829855
829866	829866
829875	829875
829882	829882
829884	829884
829891	829891
829894	829894
829900	829900
829908	829908
829912	829912
829917	829917
829919	829919
829920	829920
829931	829931
829935	829935
829940	829940
829943	829943
829948	829948
829956	829956
829963	829963
829970	829970
829971	829971
829973	829973
829982	829982
829985	829985
829994	829994
829998	829998
830000	830000
830012	830012
830030	830030
830036	830036
830044	830044
830057	830057
830061	830061
830063	830063
830066	830066
830067	830067
830068	830068
830071	830071
830072	830072
830073	830073
830076	830076
830077	830077
830079	830079
830081	830081
830083	830083
830089	830089
830092	830092
830109	830109
830112	830112
830114	830114
830119	830119
830129	830129
830131	830131
830142	830142
830144	830144
830146	830146
830147	830147
830163	830163
830164	830164
830168	830168
830187	830187
830202	830202
830210	830210
830213	830213
830215	830215
830225	830225
830227	830227
830231	830231
830232	830232
830237	830237
830240	830240
830246	830246
830248	830248
830251	830251
830252	830252
830255	830255
830259	830259
830264	830264
830270	830270
830316	830316
830322	830322
830323	830323
830328	830328
830329	830329
830334	830334
830340	830340
830344	830344
830358	830358
830360	830360
830373	830373
830380	830380
830382	830382
830383	830383
830388	830388
830403	830403
830414	830414
830425	830425
830429	830429
830431	830431
830435	830435
830442	830442
830445	830445
830447	830447
830450	830450
830453	830453
830458	830458
830461	830461
830464	830464
830470	830470
830473	830473
830483	830483
830495	830495
830497	830497
830512	830512
830518	830518
830521	830521
830522	830522
830535	830535
830540	830540
830550	830550
830556	830556
830563	830563
830568	830568
830571	830571
830572	830572
830580	830580
830583	830583
830585	830585
830588	830588
830590	830590
830596	830596
830598	830598
830601	830601
830604	830604
830605	830605
830621	830621
830623	830623
830635	830635
830643	830643
830650	830650
830672	830672
830674	830674
830678	830678
830684	830684
830685	830685
830689	830689
830690	830690
830697	830697
830700	830700
830703	830703
830704	830704
830705	830705
830706	830706
830711	830711
830715	830715
830718	830718
830724	830724
830729	830729
830730	830730
830731	830731
830735	830735
830742	830742
830744	830744
830755	830755
830765	830765
830778	830778
830820	830820
830825	830825
830830	830830
830837	830837
830842	830842
830855	830855
830866	830866
830867	830867
830876	830876
830885	830885
830896	830896
830898	830898
830902	830902
830905	830905
830906	830906
830916	830916
830917	830917
830919	830919
830921	830921
830926	830926
830927	830927
830949	830949
830952	830952
830957	830957
830958	830958
830963	830963
830968	830968
830969	830969
830974	830974
830977	830977
830990	830990
830999	830999
831004	831004
831005	831005
831007	831007
831008	831008
831013	831013
831020	831020
831025	831025
831045	831045
831060	831060
831062	831062
831063	831063
831066	831066
831071	831071
831073	831073
831089	831089
831091	831091
831092	831092
831095	831095
831104	831104
831107	831107
831117	831117
831118	831118
831124	831124
831129	831129
831131	831131
831132	831132
831136	831136
831139	831139
831140	831140
831143	831143
831148	831148
831163	831163
831166	831166
831173	831173
831184	831184
831195	831195
831202	831202
831203	831203
831204	831204
831208	831208
831216	831216
831218	831218
831223	831223
831233	831233
831243	831243
831251	831251
831254	831254
831267	831267
831269	831269
831271	831271
831273	831273
831296	831296
831312	831312
831315	831315
831321	831321
831325	831325
831333	831333
831336	831336
831337	831337
831341	831341
832929	832929
832930	832930
832937	832937
832942	832942
832959	832959
832961	832961
832971	832971
832972	832972
832983	832983
832984	832984
832992	832992
833008	833008
833024	833024
833028	833028
833033	833033
833036	833036
833037	833037
833041	833041
833057	833057
833062	833062
833063	833063
833072	833072
833079	833079
833082	833082
833083	833083
833109	833109
833112	833112
833121	833121
833129	833129
833131	833131
833135	833135
833140	833140
833143	833143
833144	833144
833147	833147
833165	833165
833167	833167
833173	833173
833174	833174
833179	833179
833180	833180
833195	833195
833200	833200
833204	833204
833207	833207
833234	833234
833245	833245
833248	833248
833252	833252
833261	833261
833264	833264
833283	833283
833314	833314
833322	833322
833327	833327
833328	833328
833331	833331
833338	833338
